timeOpen,timeClose,timeHigh,timeLow,open,high,low,close,volume,marketCap,timestamp
2021-08-10T00:00:00.000Z,"""2021-08-10T23:59:59.999Z""","""2021-08-10T16:05:10.000Z""","""2021-08-10T22:48:09.000Z""",1.00017216,1.00091301,0.99976138,1.00031485,74336970320.19,62575930044.81,"""2021-08-10T23:59:59.999Z"
2021-08-09T00:00:00.000Z,"""2021-08-09T23:59:59.999Z""","""2021-08-09T16:16:09.000Z""","""2021-08-09T22:35:09.000Z""",1.00011416,1.00049748,0.99999182,1.00015278,77735706183.65,62478778000.31,"""2021-08-09T23:59:59.999Z"
2021-08-08T00:00:00.000Z,"""2021-08-08T23:59:59.999Z""","""2021-08-08T00:02:08.000Z""","""2021-08-08T04:49:08.000Z""",1.00053806,1.00055741,0.99991519,1.00024862,74286538737.91,62215698170.06,"""2021-08-08T23:59:59.999Z"
2021-08-07T00:00:00.000Z,"""2021-08-07T23:59:59.999Z""","""2021-08-07T12:49:08.000Z""","""2021-08-07T02:27:08.000Z""",1.00033645,1.0007466,1.00007977,1.00038618,83779571866.56,62125115800.62,"""2021-08-07T23:59:59.999Z"
2021-08-06T00:00:00.000Z,"""2021-08-06T23:59:59.999Z""","""2021-08-06T23:56:08.000Z""","""2021-08-06T20:02:08.000Z""",1.00007746,1.00043566,0.99997852,1.00038192,69278482397.8,62024692415.31,"""2021-08-06T23:59:59.999Z"
2021-08-05T00:00:00.000Z,"""2021-08-05T23:59:59.999Z""","""2021-08-05T19:33:08.000Z""","""2021-08-05T13:54:09.000Z""",1.0001254,1.00049175,0.99965699,1.0000969,67359787062.25,62006129073.25,"""2021-08-05T23:59:59.999Z"
2021-08-04T00:00:00.000Z,"""2021-08-04T23:59:59.999Z""","""2021-08-04T03:13:38.000Z""","""2021-08-04T08:39:31.000Z""",1.00028901,1.00039686,0.99977994,1.00009365,55269578265.26,62005927122.23,"""2021-08-04T23:59:59.999Z"
2021-08-03T00:00:00.000Z,"""2021-08-03T23:59:59.999Z""","""2021-08-03T10:18:36.000Z""","""2021-08-03T14:01:30.000Z""",1.00057642,1.00074569,0.99995021,1.00030449,53595668066.13,62008996562.2,"""2021-08-03T23:59:59.999Z"
2021-08-02T00:00:00.000Z,"""2021-08-02T23:59:59.999Z""","""2021-08-02T03:04:16.000Z""","""2021-08-02T00:30:48.000Z""",1.0003925,1.00072002,0.99996913,1.00054026,51732217397.63,61971514570.16,"""2021-08-02T23:59:59.999Z"
2021-08-01T00:00:00.000Z,"""2021-08-01T23:59:59.999Z""","""2021-08-01T23:15:24.000Z""","""2021-08-01T07:17:40.000Z""",1.00044934,1.00071985,0.99989583,1.00034083,56095370225.53,61892139970.21,"""2021-08-01T23:59:59.999Z"
2021-07-31T00:00:00.000Z,"""2021-07-31T23:59:59.999Z""","""2021-07-31T02:28:20.000Z""","""2021-07-31T06:59:13.000Z""",1.00038547,1.00085361,0.99992953,1.00027195,51394668826.52,61807856352.58,"""2021-07-31T23:59:59.999Z"
2021-07-30T00:00:00.000Z,"""2021-07-30T23:59:59.999Z""","""2021-07-30T12:19:18.000Z""","""2021-07-30T20:32:17.000Z""",1.00029864,1.00122266,0.99989396,1.00028335,58525027370.81,61814962277.26,"""2021-07-30T23:59:59.999Z"
