timeOpen;timeClose;timeHigh;timeLow;open;high;low;close;volume;marketCap;timestamp
"2022-04-28T00:00:00.000Z";"2022-04-28T23:59:59.999Z";"2022-04-28T04:36:00.000Z";"2022-04-28T13:43:00.000Z";1.0001547359;1.0002917114;1.0000283214;1.0001909594;68392086438.73;83168755928.8;"2022-04-28T23:59:59.999Z"
"2022-04-27T00:00:00.000Z";"2022-04-27T23:59:59.999Z";"2022-04-27T08:04:00.000Z";"2022-04-27T00:34:00.000Z";1.0000590298;1.000283833;1.0000134475;1.0001526287;61043327313.23;83185571672.91;"2022-04-27T23:59:59.999Z"
"2022-04-26T00:00:00.000Z";"2022-04-26T23:59:59.999Z";"2022-04-26T10:11:00.000Z";"2022-04-26T20:01:00.000Z";1.0001306464;1.0002649594;1.000039797;1.000072762;69068297656.27;83166582940.29;"2022-04-26T23:59:59.999Z"
"2022-04-25T00:00:00.000Z";"2022-04-25T23:59:59.999Z";"2022-04-25T01:47:00.000Z";"2022-04-25T22:54:00.000Z";1.0003461946;1.0003925887;1.0001034224;1.0001453285;73256647804.93;83138281147.93;"2022-04-25T23:59:59.999Z"
"2022-04-24T00:00:00.000Z";"2022-04-24T23:59:59.999Z";"2022-04-24T04:11:00.000Z";"2022-04-24T00:53:00.000Z";1.0002178373;1.0004459853;1.0001653636;1.0003438737;39519383045.13;83142781297.02;"2022-04-24T23:59:59.999Z"
"2022-04-23T00:00:00.000Z";"2022-04-23T23:59:59.999Z";"2022-04-23T13:02:00.000Z";"2022-04-23T01:04:00.000Z";1.0002214562;1.0003818385;1.0001036314;1.0002278481;38357597167.03;83133137926.18;"2022-04-23T23:59:59.999Z"
"2022-04-22T00:00:00.000Z";"2022-04-22T23:59:59.999Z";"2022-04-22T15:57:00.000Z";"2022-04-22T18:54:00.000Z";1.0001421856;1.0003664007;1.0000779704;1.0002343366;60728483572.94;83088666666.35;"2022-04-22T23:59:59.999Z"
"2022-04-21T00:00:00.000Z";"2022-04-21T23:59:59.999Z";"2022-04-21T04:00:00.000Z";"2022-04-21T22:41:00.000Z";1.000202939;1.0004901471;1.0001188134;1.0001567739;77014328066.01;83010873378.27;"2022-04-21T23:59:59.999Z"
"2022-04-20T00:00:00.000Z";"2022-04-20T23:59:59.999Z";"2022-04-20T11:31:00.000Z";"2022-04-20T16:25:00.000Z";1.0003507255;1.0005955368;1.000152521;1.0002024001;66021482830.38;82870631126.49;"2022-04-20T23:59:59.999Z"
"2022-04-19T00:00:00.000Z";"2022-04-19T23:59:59.999Z";"2022-04-19T22:30:00.000Z";"2022-04-19T06:53:00.000Z";1.0002137758;1.0004193171;1.0001545549;1.0003429932;57975539645.32;82844266767.08;"2022-04-19T23:59:59.999Z"
"2022-04-18T00:00:00.000Z";"2022-04-18T23:59:59.999Z";"2022-04-18T00:30:00.000Z";"2022-04-18T23:24:00.000Z";1.0003214522;1.0005037134;1.000153335;1.0002183445;68691204703.8;82746424716.18;"2022-04-18T23:59:59.999Z"
"2022-04-17T00:00:00.000Z";"2022-04-17T23:59:59.999Z";"2022-04-17T06:43:00.000Z";"2022-04-17T09:31:00.000Z";1.0002908519;1.000435744;1.0001441014;1.0003138475;40964576375.59;82744322400.81;"2022-04-17T23:59:59.999Z"
"2022-04-16T00:00:00.000Z";"2022-04-16T23:59:59.999Z";"2022-04-16T00:53:00.000Z";"2022-04-16T08:46:00.000Z";1.0002368278;1.0003915561;1.0001300386;1.0002955571;35315439110.98;82742809447.49;"2022-04-16T23:59:59.999Z"
"2022-04-15T00:00:00.000Z";"2022-04-15T23:59:59.999Z";"2022-04-15T01:35:00.000Z";"2022-04-15T00:01:00.000Z";1.0001202984;1.0004397749;1.0000699412;1.0002391787;42988969646.62;82714140171.04;"2022-04-15T23:59:59.999Z"
"2022-04-14T00:00:00.000Z";"2022-04-14T23:59:59.999Z";"2022-04-14T04:34:00.000Z";"2022-04-14T21:57:00.000Z";1.0002761262;1.0004164559;1.000054343;1.0001274746;52908937426.59;82659371722.58;"2022-04-14T23:59:59.999Z"
"2022-04-13T00:00:00.000Z";"2022-04-13T23:59:59.999Z";"2022-04-13T00:00:00.000Z";"2022-04-13T19:48:00.000Z";1.0004416756;1.0004416756;1.0001277054;1.0002745751;57894656914.14;82636519751.44;"2022-04-13T23:59:59.999Z"
